Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
5	4	1	1	35	50	1.708	0.893	1.774	2.493	3.587	-64	4	32	36	60	28	32	4	0.466666667	0.533333333	0.066666667
5	4	1	1	131	146	1.728	1.042	2.419	2.899	3.786	-44	24	40	40	60	16	16	0	0.266666667	0.266666667	0
5	2	41	38	126	138	2.208	2.485	2.208	2.991	3.76	--	0	24	24	48	24	24	0	0.5	0.5	0
5	1	1	1	75	91	2.049	1.004	2.049	2.673	3.747	-68	0	32	40	64	32	40	8	0.5	0.625	0.125
5	4	15	15	35	53	2.005	2.037	1.884	2.665	3.443	--	-4	40	44	72	44	48	4	0.611111111	0.666666667	0.055555556
5	1	40	33	109	124	2.053	1.051	2.226	2.984	4.281	-64	8	32	36	60	24	28	4	0.4	0.466666667	0.066666667
5	2	1	1	10	23	2.494	2.367	2.162	3.205	3.98	--	-20	32	32	52	52	52	0	1	1	0
5	2	38	38	138	153	1.989	1.066	1.989	3.137	3.841	-48	0	40	40	60	40	40	0	0.666666667	0.666666667	0
5	5	21	1	46	58	2.457	1.766	1.517	3.408	4.798	--	-24	24	24	48	48	48	0	1	1	0
5	2	2	2	5	21	1.909	2.139	1.941	2.412	3.561	--	4	24	40	64	20	36	16	0.3125	0.5625	0.25
5	2	21	21	74	84	2.985	2.011	1.78	4.069	5.56	--	-28	20	28	40	48	56	8	1.2	1.4	0.2
5	1	12	3	20	34	2.03	1.955	1.711	2.527	3.663	--	-12	20	36	56	32	48	16	0.571428571	0.857142857	0.285714286
5	4	28	23	64	80	1.853	0.996	2.035	2.44	3.388	-60	8	28	36	64	20	28	8	0.3125	0.4375	0.125
5	5	41	41	141	160	1.737	1.117	1.815	2.338	3.648	-64	4	32	48	76	28	44	16	0.368421053	0.578947368	0.210526316
5	4	2	2	18	41	1.714	1.165	2.096	2.602	3.486	-44	28	56	60	92	28	32	4	0.304347826	0.347826087	0.043478261
6	5	34	25	130	144	2.193	2.001	1.892	2.705	3.458	--	-8	32	32	56	40	40	0	0.714285714	0.714285714	0
6	2	19	9	47	60	2	1.283	1.895	3.026	4.169	-40	-4	28	36	52	32	40	8	0.615384615	0.769230769	0.153846154
6	5	25	25	115	130	2.437	2.128	2.032	3.048	4.705	--	-16	24	36	60	40	52	12	0.666666667	0.866666667	0.2
6	5	14	6	49	67	2.144	2.414	1.97	3.616	4.87	--	-12	52	56	72	64	68	4	0.888888889	0.944444444	0.055555556
6	5	32	1	114	134	1.972	2.055	1.876	2.542	3.649	--	-4	28	44	80	32	48	16	0.4	0.6	0.2
6	5	6	1	12	49	1.652	2.163	1.949	2.606	3.977	--	28	84	116	148	56	88	32	0.378378378	0.594594595	0.216216216
6	5	2	2	31	45	2.287	1.383	2.391	2.693	3.913	-52	4	16	28	56	12	24	12	0.214285714	0.428571429	0.214285714
6	5	12	12	69	82	2.119	2.229	2.037	2.439	3.302	--	-4	20	28	52	24	32	8	0.461538462	0.615384615	0.153846154
6	5	20	1	76	108	2.055	1.071	1.884	2.678	3.96	-96	-16	64	92	128	80	108	28	0.625	0.84375	0.21875
6	5	40	37	146	168	1.873	2.151	2.028	2.673	3.666	--	16	56	56	88	40	40	0	0.454545455	0.454545455	0
6	5	2	2	10	30	1.928	2.418	2.037	2.69	4.132	--	8	36	48	80	28	40	12	0.35	0.5	0.15
6	5	31	31	127	140	2.186	1.274	2.186	2.937	4.163	-52	0	24	36	52	24	36	12	0.461538462	0.692307692	0.230769231
6	2	2	2	12	25	2.296	1.694	2.296	2.662	3.982	-40	0	16	24	52	16	24	8	0.307692308	0.461538462	0.153846154
6	5	31	25	114	126	2.47	2.345	2.121	2.911	4.036	--	-12	16	24	48	28	36	8	0.583333333	0.75	0.166666667
6	5	6	6	70	82	2.123	0.883	1.957	2.721	3.747	-84	-8	20	32	48	28	40	12	0.583333333	0.833333333	0.25
6	5	25	1	95	114	1.942	2.374	2.168	3.525	4.816	--	12	52	56	76	40	44	4	0.526315789	0.578947368	0.052631579
6	5	19	19	84	103	1.62	2.178	1.955	2.75	4.173	--	16	44	60	76	28	44	16	0.368421053	0.578947368	0.210526316
6	2	13	2	25	41	2.046	1.233	2.469	3.009	3.877	-48	20	40	40	64	20	20	0	0.3125	0.3125	0
