Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
3	3	19	1	95	132	1.669	1.354	1.776	2.611	3.881	-72	16	92	120	148	76	104	28	0.513513514	0.702702703	0.189189189
3	4	2	2	36	71	1.834	1.39	1.973	2.396	3.221	-60	20	84	92	140	64	72	8	0.457142857	0.514285714	0.057142857
3	4	2	2	71	100	1.661	1.361	2.122	2.217	2.852	-28	48	60	80	116	12	32	20	0.103448276	0.275862069	0.172413793
3	4	3	3	16	54	1.61	1.61	2.397	2.535	3.322	0	104	112	116	152	8	12	4	0.052631579	0.078947368	0.026315789
3	4	14	2	35	66	1.724	1.429	1.849	2.109	2.847	-48	20	56	76	124	36	56	20	0.290322581	0.451612903	0.161290323
3	4	17	13	63	123	1.564	1.643	2.279	2.465	3.192	8	116	156	172	240	40	56	16	0.166666667	0.233333333	0.066666667
3	4	20	2	72	107	1.605	1.389	1.96	2.393	3.333	-28	40	84	108	140	44	68	24	0.314285714	0.485714286	0.171428571
3	5	1	1	10	42	1.62	1.437	2.189	2.371	2.844	-20	68	84	88	128	16	20	4	0.125	0.15625	0.03125
3	5	1	1	42	85	1.434	1.46	2.107	2.079	2.911	8	104	100	124	172	-4	20	24	-0.023255814	0.11627907	0.139534884
3	5	1	1	85	135	1.524	1.688	2.284	2.476	3.08	24	116	136	148	200	20	32	12	0.1	0.16	0.06
3	5	2	2	42	78	1.692	1.477	2.178	2.482	3.455	-32	60	84	92	144	24	32	8	0.166666667	0.222222222	0.055555556
3	5	10	1	10	45	1.609	1.505	2.186	2.544	3.18	-16	68	96	104	140	28	36	8	0.2	0.257142857	0.057142857
3	5	10	10	45	80	1.713	1.713	2.914	2.818	3.762	0	100	92	112	140	-8	12	20	-0.057142857	0.085714286	0.142857143
3	5	10	10	81	113	1.904	1.769	2.598	2.728	3.516	-12	64	76	92	128	12	28	16	0.09375	0.21875	0.125
3	5	15	1	42	87	1.41	1.623	2.337	2.472	3.132	48	124	132	140	180	8	16	8	0.044444444	0.088888889	0.044444444
3	5	15	15	87	122	1.462	1.441	2.202	2.171	2.911	-4	88	84	100	140	-4	12	16	-0.028571429	0.085714286	0.114285714
3	5	16	10	45	75	1.467	1.467	2.326	2.18	2.864	0	88	80	88	120	-8	0	8	-0.066666667	0	0.066666667
3	5	16	16	75	111	1.451	1.57	2.462	2.537	3.211	20	96	104	112	144	8	16	8	0.055555556	0.111111111	0.055555556
3	5	21	10	81	115	1.944	1.717	2.584	2.657	3.36	-16	76	80	108	136	4	32	28	0.029411765	0.235294118	0.205882353
3	5	24	15	87	128	1.671	1.666	2.527	2.655	3.22	-4	108	116	124	164	8	16	8	0.048780488	0.097560976	0.048780488
4	1	1	1	19	64	1.429	1.55	2.01	2.515	3.345	20	80	136	136	180	56	56	0	0.311111111	0.311111111	0
4	1	2	2	8	35	1.729	1.729	2.564	2.676	3.232	0	64	72	84	108	8	20	12	0.074074074	0.185185185	0.111111111
4	1	2	2	35	63	1.634	1.592	2.57	2.756	3.095	-4	76	84	84	112	8	8	0	0.071428571	0.071428571	0
4	1	2	2	63	110	1.571	1.845	2.949	2.949	3.539	28	136	136	140	188	0	4	4	0	0.021276596	0.021276596
4	1	10	2	7	38	1.535	1.508	2.206	2.35	2.885	4	80	88	100	124	8	20	12	0.064516129	0.161290323	0.096774194
4	1	11	1	21	55	1.566	1.669	2.451	2.599	3.24	20	84	96	112	136	12	28	16	0.088235294	0.205882353	0.117647059
4	1	11	11	55	89	1.59	1.59	2.399	2.403	2.958	4	96	92	104	136	-4	8	12	-0.029411765	0.058823529	0.088235294
4	1	15	2	35	71	1.598	1.598	2.297	2.678	3.31	0	80	112	116	144	32	36	4	0.222222222	0.25	0.027777778
4	1	17	11	55	91	1.651	1.685	2.372	2.662	3.103	12	84	108	128	144	24	44	20	0.166666667	0.305555556	0.138888889
4	1	18	1	64	96	1.856	1.766	2.481	2.695	3.104	-8	76	88	88	128	12	12	0	0.09375	0.09375	0
4	1	18	18	96	131	1.543	1.543	2.326	2.716	3.279	0	84	104	108	140	20	24	4	0.142857143	0.171428571	0.028571429
4	1	19	2	63	96	1.523	1.687	3.068	2.977	3.686	24	112	108	108	132	-4	-4	0	-0.03030303	-0.03030303	0
4	1	21	11	89	130	1.511	1.688	2.523	2.445	3.356	24	120	112	136	164	-8	16	24	-0.048780488	0.097560976	0.146341463
4	2	3	3	80	99	1.87	1.327	2.351	2.476	3.218	-48	32	40	52	76	8	20	12	0.105263158	0.263157895	0.157894737
4	3	1	1	77	120	1.711	1.418	2.035	2.54	3.281	-76	48	100	104	172	52	56	4	0.302325581	0.325581395	0.023255814
4	3	2	2	88	109	2.227	1.45	2.141	2.572	3.35	-96	-20	24	40	84	44	60	16	0.523809524	0.714285714	0.19047619
4	3	3	3	26	93	1.441	1.529	2.087	2.478	3.437	16	136	180	220	268	44	84	40	0.164179104	0.313432836	0.149253731
